FIR_ID,Police Station Name,District,FIR Number,Date & Time of Registration,Type of Information,Date of Occurrence,Place of Occurrence,Complainant Name,Father/Mother's Name,Age,Gender,Address,Contact Number,ID Proof Details,Accused Name,Accused Father's Name,Accused Address,IPC Sections,Nature of Offence,Complaint Body,Property Details,Action Taken,Complainant Signature,Duty Officer Name,Duty Officer Rank,Duty Officer Badge No,Priority,Date/Time,Police Station,Complainant Age,Complainant Gender,Complainant ID Type,Complainant Address,Accused Age,Accused Gender,Accused ID Type,Crime Location,IPC Section,Status,Investigating Officer,Badge ID
3618.0,Gopalpura PS,Alwar,FIR/2025/3618,07-09-2025 10:18 PM,Written,10-10-2024,at the junction near Chandpole,Shalini Verma,Babita Kumari,59.0,Male,"94, Chaksu, Jalore",9596043037.0,Aadhar Card,Sanjay Rathore,Rajendra Singh,"94, Chaksu, Jalore",IPC 134,minor stealing,A case of minor stealing was reported near at the junction near Chandpole.,Not applicable,Case registered and investigation taken up,Signed,SI Arif Khan,Sub-Inspector,RJ2173,Low,,,,,,,,,,,,,,
3619.0,Neem Ka Thana PS,Barmer,FIR/2025/3619,07-09-2025 10:18 PM,Written,25-07-2025,at the entrance of World Trade Park,Zahid Khan,Suresh Saini,51.0,Male,"153, Losal, Baran",9820114551.0,Aadhar Card,Unknown person(s),,,IPC 178,drunken brawl,A case of drunken brawl was reported near at the entrance of World Trade Park.,Not applicable,Case registered and investigation taken up,Signed,Inspector Nisha Kumari,Sub-Inspector,RJ9731,Low,,,,,,,,,,,,,,
3620.0,Gopalpura PS,Sikar,FIR/2025/3620,07-09-2025 10:18 PM,Written,21-03-2025,near the coaching hub in Kota,Sarita Kumari,Faizan Khan,38.0,Male,"41, Rajendra Vihar, Beawar",9721487311.0,Aadhar Card,Unknown person(s),,,IPC 378,murder,"An act of homicide occurred, resulting in fatal injuries.",Not applicable,Case registered and investigation taken up,Signed,Inspector Firoza Bano,Sub-Inspector,RJ4955,High,,,,,,,,,,,,,,
3624.0,Sodala PS,Jodhpur,FIR/2025/3624,07-09-2025 10:18 PM,Written,06-08-2025,near the dairy booth in Pratap Nagar,Rekha Jain,Suresh Saini,20.0,Male,"107, Bagru, Sri Ganganagar",9487583971.0,Aadhar Card,Unknown person(s),,,IPC 126,grievous hurt,A case of grievous hurt was reported near near the dairy booth in Pratap Nagar.,Not applicable,Case registered and investigation taken up,Signed,Inspector Pinki Kumari,Sub-Inspector,RJ9909,High,,,,,,,,,,,,,,
3625.0,Pushkar PS,Pali,FIR/2025/3625,07-09-2025 10:18 PM,Written,07-12-2024,outside the police booth in Shastri Nagar,Razia Bano,Priya Choudhary,21.0,Female,"193, Vaishali Nagar, Jhunjhunu",9718515942.0,Aadhar Card,Priya Choudhary,Pushpa Devi,"193, Vaishali Nagar, Jhunjhunu",IPC 269,cheating,A case of cheating was reported near outside the police booth in Shastri Nagar.,Not applicable,Case registered and investigation taken up,Signed,Inspector Salman Khan,Sub-Inspector,RJ5209,Medium,,,,,,,,,,,,,,
3627.0,Mansarovar PS,Ajmer,FIR/2025/3627,07-09-2025 10:18 PM,Written,30-07-2025,at the village chowk in Chaksu,Shalini Verma,Vikas Dangi,58.0,Female,"177, Phagi, Bhiwadi",9830692764.0,Aadhar Card,Deepak Gurjar,Sunita Kumari,"177, Phagi, Bhiwadi",IPC 281,grievous hurt,A case of grievous hurt was reported near at the village chowk in Chaksu.,Not applicable,Case registered and investigation taken up,Signed,ASI Javed Ali,Sub-Inspector,RJ3703,High,,,,,,,,,,,,,,
3630.0,Khandela PS,Dausa,FIR/2025/3630,07-09-2025 10:18 PM,Written,01-02-2025,at the dhaba on Jaipur-Agra highway,Manish Sharma,Nitin Meena,34.0,Female,"147, Tehsil Dudu, Dungarpur",9611500903.0,Aadhar Card,Zeenat Bano,Shabana Bano,"147, Tehsil Dudu, Dungarpur",IPC 232,public nuisance,Noise complaint received. Accused warned.,Not applicable,Case registered and investigation taken up,Signed,SI Babita Kumari,Sub-Inspector,RJ1912,Low,,,,,,,,,,,,,,
3631.0,Bandikui PS,Dausa,FIR/2025/3631,07-09-2025 10:18 PM,Written,11-11-2024,at Gandhi Nagar Railway Station,Gopal Mali,Nitin Meena,28.0,Female,"157, Tehsil Dudu, Neemrana",9828451480.0,Aadhar Card,Ajay Nagar,Anil Kumar,"157, Tehsil Dudu, Neemrana",IPC 182,homicide,A case of homicide was reported near at Gandhi Nagar Railway Station.,Not applicable,Case registered and investigation taken up,Signed,ASI Omprakash Jat,Sub-Inspector,RJ9645,High,,,,,,,,,,,,,,
3632.0,Sikrai PS,Chittorgarh,FIR/2025/3632,07-09-2025 10:18 PM,Written,16-11-2024,near the metro station in Civil Lines,Heena Kumari,Santoshi Devi,34.0,Male,"189, Civil Lines, Barmer",9285049847.0,Aadhar Card,Unknown person(s),,,IPC 390,housebreaking,A case of housebreaking was reported near near the metro station in Civil Lines.,Not applicable,Case registered and investigation taken up,Signed,SI Nitin Meena,Sub-Inspector,RJ5006,Medium,,,,,,,,,,,,,,
3635.0,Kotputli PS,Alwar,FIR/2025/3635,07-09-2025 10:18 PM,Written,27-11-2024,at the police outpost in Ajmer,Neha Solanki,Vikram Choudhary,39.0,Male,"55, Bani Park, Jaipur",9937257451.0,Aadhar Card,Unknown person(s),,,IPC 322,serious assault,The complainant was severely beaten. Medical aid was provided.,Not applicable,Case registered and investigation taken up,Signed,SI Shalini Verma,Sub-Inspector,RJ7352,High,,,,,,,,,,,,,,
3636.0,Bhiwadi PS,Ajmer,FIR/2025/3636,07-09-2025 10:18 PM,Written,18-08-2025,outside the police booth in Shastri Nagar,Laxmi Bai,Shalini Verma,63.0,Female,"97, Indira Nagar, Kishangarh",9985665524.0,Aadhar Card,Rakesh Prajapat,Sunita Kumari,"97, Indira Nagar, Kishangarh",IPC 217,car theft,A case of car theft was reported near outside the police booth in Shastri Nagar.,Not applicable,Case registered and investigation taken up,Signed,Inspector Kusum Lata,Sub-Inspector,RJ8365,Medium,,,,,,,,,,,,,,
3638.0,Pushkar PS,Jodhpur,FIR/2025/3638,07-09-2025 10:18 PM,Written,08-07-2025,outside Raj Mandir Cinema,Zahid Khan,Rahul Dudi,47.0,Male,"166, Losal, Sawai Madhopur",9371172569.0,Aadhar Card,Harish Meena,Tarun Rathore,"166, Losal, Sawai Madhopur",IPC 227,missing item,Item reported missing. Possibly lost.,Not applicable,Case registered and investigation taken up,Signed,Inspector Ashok Kumawat,Sub-Inspector,RJ1768,Low,,,,,,,,,,,,,,
3639.0,Gopalpura PS,Bikaner,FIR/2025/3639,07-09-2025 10:18 PM,Written,05-08-2025,near Jawahar Circle,Ravi Meena,Shahrukh Khan,64.0,Female,"33, Neem Ka Thana, Dholpur",9689475083.0,Aadhar Card,Heena Kumari,Priya Choudhary,"33, Neem Ka Thana, Dholpur",IPC 277,unfound object,A case of unfound object was reported near near Jawahar Circle.,Not applicable,Case registered and investigation taken up,Signed,SI Kavita Meena,Sub-Inspector,RJ6422,Low,,,,,,,,,,,,,,
3646.0,Lalsot PS,Sikar,FIR/2025/3646,07-09-2025 10:18 PM,Written,17-03-2025,near the park in Nirman Nagar,Razia Bano,Devendra Suthar,56.0,Female,"192, Bagru, Beawar",9736759691.0,Aadhar Card,Unknown person(s),,,IPC 149,housebreaking,A case of housebreaking was reported near near the park in Nirman Nagar.,Not applicable,Case registered and investigation taken up,Signed,SI Babita Kumari,Sub-Inspector,RJ9044,Medium,,,,,,,,,,,,,,
3650.0,Ajmer City PS,Kota,FIR/2025/3650,07-09-2025 10:18 PM,Written,15-09-2024,near the metro station in Civil Lines,Razia Bano,Karan Bishnoi,27.0,Male,"190, Amer, Makrana",9260939768.0,Aadhar Card,Suresh Saini,Rajesh Solanki,"190, Amer, Makrana",IPC 505,housebreaking,A case of housebreaking was reported near near the metro station in Civil Lines.,Not applicable,Case registered and investigation taken up,Signed,SI Harendra Singh,Sub-Inspector,RJ9130,Medium,,,,,,,,,,,,,,
3651.0,Bayana PS,Pali,FIR/2025/3651,07-09-2025 10:18 PM,Written,24-06-2025,outside the temple in Kishanpole,Chanda Devi,Pushpa Devi,36.0,Female,"25, Laxmi Colony, Bhiwadi",9278854387.0,Aadhar Card,Rajendra Singh,Naseem Ahmed,"25, Laxmi Colony, Bhiwadi",IPC 245,serious assault,The complainant was severely beaten. Medical aid was provided.,Not applicable,Case registered and investigation taken up,Signed,Inspector Sakina Bano,Sub-Inspector,RJ7085,High,,,,,,,,,,,,,,
3652.0,Deeg PS,Jaipur,FIR/2025/3652,07-09-2025 10:18 PM,Written,17-06-2025,near the park in Nirman Nagar,Yogesh Purohit,Nitin Meena,28.0,Male,"64, Kotputli, Bhiwadi",9804829863.0,Aadhar Card,Unknown person(s),,,IPC 270,petty theft,Pickpocketing incident reported.,Not applicable,Case registered and investigation taken up,Signed,SI Hemant Rajput,Sub-Inspector,RJ1078,Low,,,,,,,,,,,,,,
3653.0,Alwar Rural PS,Bikaner,FIR/2025/3653,07-09-2025 10:18 PM,Written,21-07-2025,at the entrance of World Trade Park,Mahendra Rathore,Tarun Rathore,24.0,Male,"94, Tehsil Dudu, Abu Road",9557656379.0,Aadhar Card,Yogesh Purohit,Wasim Akram,"94, Tehsil Dudu, Abu Road",IPC 430,fraud,The complainant was duped in a financial scam.,Not applicable,Case registered and investigation taken up,Signed,Inspector Nisha Kumari,Sub-Inspector,RJ6038,Medium,,,,,,,,,,,,,,
3658.0,Vaishali Nagar PS,Jhunjhunu,FIR/2025/3658,07-09-2025 10:18 PM,Written,25-11-2024,at the police outpost in Ajmer,Karan Bishnoi,Rukhsar Khan,57.0,Male,"32, Vaishali Nagar, Bhilwara",9219407578.0,Aadhar Card,Yogesh Purohit,Rukhsar Khan,"32, Vaishali Nagar, Bhilwara",IPC 497,grievous hurt,A case of grievous hurt was reported near at the police outpost in Ajmer.,Not applicable,Case registered and investigation taken up,Signed,Inspector Manish Sharma,Sub-Inspector,RJ2533,High,,,,,,,,,,,,,,
3660.0,Vigyan Nagar PS,Alwar,FIR/2025/3660,07-09-2025 10:18 PM,Written,12-10-2024,in Malviya Nagar Block C,Rajesh Solanki,Anjum Bano,30.0,Male,"53, Kotputli, Pali",9871446711.0,Aadhar Card,Unknown person(s),,,IPC 259,noise complaint,A case of noise complaint was reported near in Malviya Nagar Block C.,Not applicable,Case registered and investigation taken up,Signed,SI Arif Khan,Sub-Inspector,RJ9225,Low,,,,,,,,,,,,,,
3661.0,Vigyan Nagar PS,Sikar,FIR/2025/3661,07-09-2025 10:18 PM,Written,17-03-2025,outside the cyber café in Sodala,Laxmi Bai,Rajendra Singh,58.0,Female,"63, Bagru, Pratapgarh",9294367792.0,Aadhar Card,Unknown person(s),,,IPC 181,abduction,A case of abduction was reported near outside the cyber café in Sodala.,Not applicable,Case registered and investigation taken up,Signed,SI Nazma Bano,Sub-Inspector,RJ4085,High,,,,,,,,,,,,,,
3662.0,Chomu PS,Jhunjhunu,FIR/2025/3662,07-09-2025 10:18 PM,Written,22-11-2024,near the farm fields in Sanganer outskirts,Rohit Gurjar,Rajendra Singh,52.0,Female,"96, Rajendra Vihar, Abu Road",9967198007.0,Aadhar Card,Unknown person(s),,,IPC 256,burglary,Unidentified persons broke into the house and stole valuables.,Not applicable,Case registered and investigation taken up,Signed,SI Rani Bai,Sub-Inspector,RJ2516,Medium,,,,,,,,,,,,,,
3663.0,Sikar PS,Bharatpur,FIR/2025/3663,07-09-2025 10:18 PM,Written,02-04-2025,at the dhaba on Jaipur-Agra highway,Ravi Meena,Kavita Yadav,45.0,Female,"13, Phagi, Jaipur",9851871402.0,Aadhar Card,Unknown person(s),,,IPC 244,fraud,The complainant was duped in a financial scam.,Not applicable,Case registered and investigation taken up,Signed,ASI Mahesh Saini,Sub-Inspector,RJ3810,Medium,,,,,,,,,,,,,,
3668.0,Chomu PS,Bikaner,FIR/2025/3668,07-09-2025 10:18 PM,Written,22-05-2025,at the toll plaza on NH-8,Nitin Meena,Ashok Kumawat,39.0,Female,"123, Tehsil Dudu, Sikar",9988682657.0,Aadhar Card,Unknown person(s),,,IPC 484,minor scuffle,Scuffle between two individuals. Matter resolved.,Not applicable,Case registered and investigation taken up,Signed,ASI Devendra Suthar,Sub-Inspector,RJ7965,Low,,,,,,,,,,,,,,
3672.0,Jhotwara PS,Tonk,FIR/2025/3672,07-09-2025 10:18 PM,Written,01-09-2025,near MI Road crossing,Sarita Kumari,Ajay Nagar,57.0,Male,"122, Village Bassi, Sikar",9977288759.0,Aadhar Card,Pinki Kumari,Pooja Sharma,"122, Village Bassi, Sikar",IPC 155,extremism,A case of extremism was reported near near MI Road crossing.,Not applicable,Case registered and investigation taken up,Signed,ASI Tariq Hussain,Sub-Inspector,RJ8177,High,,,,,,,,,,,,,,
3673.0,Nasirabad PS,Tonk,FIR/2025/3673,07-09-2025 10:18 PM,Written,14-11-2024,outside the school in Bagru,Rahul Dudi,Meena Kumari,27.0,Male,"148, Subhash Chowk, Pali",9430671957.0,Aadhar Card,Unknown person(s),,,IPC 301,grievous hurt,A case of grievous hurt was reported near outside the school in Bagru.,Not applicable,Case registered and investigation taken up,Signed,ASI Wasim Akram,Sub-Inspector,RJ3514,High,,,,,,,,,,,,,,
3675.0,Bassi PS,Barmer,FIR/2025/3675,07-09-2025 10:18 PM,Written,28-02-2025,outside the police booth in Shastri Nagar,Saira Begum,Archana Kumari,33.0,Male,"145, Tehsil Dudu, Jodhpur",9475146769.0,Aadhar Card,Unknown person(s),,,IPC 495,misplacement,A case of misplacement was reported near outside the police booth in Shastri Nagar.,Not applicable,Case registered and investigation taken up,Signed,SI Shalini Verma,Sub-Inspector,RJ9031,Low,,,,,,,,,,,,,,
3676.0,Phagi PS,Jhunjhunu,FIR/2025/3676,07-09-2025 10:18 PM,Written,12-08-2025,near the park in Nirman Nagar,Anjum Bano,Nazma Bano,28.0,Male,"192, Sodala, Bikaner",9462845147.0,Aadhar Card,Shabnam Begum,Suman Devi,"192, Sodala, Bikaner",IPC 315,break-in,A case of break-in was reported near near the park in Nirman Nagar.,Not applicable,Case registered and investigation taken up,Signed,Inspector Salman Khan,Sub-Inspector,RJ5242,Medium,,,,,,,,,,,,,,
3678.0,Bandikui PS,Bikaner,FIR/2025/3678,07-09-2025 10:18 PM,Written,05-06-2025,outside the dispensary in Mansarovar,Shalini Verma,Tariq Khan,29.0,Male,"11, Kalwad, Kota",9881260446.0,Aadhar Card,Unknown person(s),,,IPC 467,verbal fight,A case of verbal fight was reported near outside the dispensary in Mansarovar.,Not applicable,Case registered and investigation taken up,Signed,Inspector Farzana Bano,Sub-Inspector,RJ6842,Low,,,,,,,,,,,,,,
3679.0,Bassi PS,Jhunjhunu,FIR/2025/3679,07-09-2025 10:18 PM,Written,11-01-2025,near the coaching hub in Kota,Sunita Kumari,Aman Khan,61.0,Male,"115, Subhash Chowk, Bundi",9191803855.0,Aadhar Card,Unknown person(s),,,IPC 398,noise complaint,A case of noise complaint was reported near near the coaching hub in Kota.,Not applicable,Case registered and investigation taken up,Signed,SI Babita Kumari,Sub-Inspector,RJ1041,Low,,,,,,,,,,,,,,
3681.0,Bagru PS,Barmer,FIR/2025/3681,07-09-2025 10:18 PM,Written,26-02-2025,outside the post office in Adarsh Nagar,Vikas Dangi,Laxmi Bai,36.0,Female,"145, Rajendra Vihar, Pali",9925005451.0,Aadhar Card,Unknown person(s),,,IPC 458,abduction,A case of abduction was reported near outside the post office in Adarsh Nagar.,Not applicable,Case registered and investigation taken up,Signed,SI Saira Begum,Sub-Inspector,RJ1697,High,,,,,,,,,,,,,,
3688.0,Hiran Magri PS,Bikaner,FIR/2025/3688,07-09-2025 10:18 PM,Written,17-02-2025,outside Raj Mandir Cinema,Aman Khan,Shabana Bano,18.0,Male,"176, Vaishali Nagar, Banswara",9842679568.0,Aadhar Card,Reema Kumari,Mohammad Aslam,"176, Vaishali Nagar, Banswara",IPC 472,non-fatal accident,A road accident occurred. Minor injuries reported.,Not applicable,Case registered and investigation taken up,Signed,SI Nazma Bano,Sub-Inspector,RJ8775,Medium,,,,,,,,,,,,,,
3689.0,C-Scheme PS,Sikar,FIR/2025/3689,07-09-2025 10:18 PM,Written,31-07-2025,at the petrol station in Bhankrota,Gopal Mali,Kishan Suthar,18.0,Male,"68, Kishangarh, Makrana",9934339405.0,Aadhar Card,Arif Khan,Sarita Kumari,"68, Kishangarh, Makrana",IPC 469,minor stealing,A case of minor stealing was reported near at the petrol station in Bhankrota.,Not applicable,Case registered and investigation taken up,Signed,ASI Omprakash Jat,Sub-Inspector,RJ3419,Low,,,,,,,,,,,,,,
3692.0,Mansarovar PS,Bharatpur,FIR/2025/3692,07-09-2025 10:18 PM,Written,21-01-2025,outside Gaurav Tower,Suman Devi,Dinesh Saini,35.0,Female,"55, Laxmi Colony, Barmer",9634739583.0,Aadhar Card,Unknown person(s),,,IPC 282,molestation,A case of molestation was reported near outside Gaurav Tower.,Not applicable,Case registered and investigation taken up,Signed,Inspector Neha Solanki,Sub-Inspector,RJ9246,High,,,,,,,,,,,,,,
3694.0,Khairthal PS,Ajmer,FIR/2025/3694,07-09-2025 10:18 PM,Written,19-03-2025,outside Raj Mandir Cinema,Chanda Devi,Gopal Mali,23.0,Male,"167, Civil Lines, Karauli",9410745336.0,Aadhar Card,Unknown person(s),,,IPC 407,car theft,A case of car theft was reported near outside Raj Mandir Cinema.,Not applicable,Case registered and investigation taken up,Signed,SI Laxmi Bai,Sub-Inspector,RJ6655,Medium,,,,,,,,,,,,,,
3695.0,Vaishali Nagar PS,Udaipur,FIR/2025/3695,07-09-2025 10:18 PM,Written,25-08-2025,near the railway station in Bharatpur,Devendra Suthar,Nawaz Khan,21.0,Female,"122, Subhash Chowk, Jhalawar",9792295232.0,Aadhar Card,Unknown person(s),,,IPC 189,terrorism,Suspicious activity linked to terrorism was observed.,Not applicable,Case registered and investigation taken up,Signed,Inspector Kusum Lata,Sub-Inspector,RJ9820,High,,,,,,,,,,,,,,
3703.0,Shastri Nagar PS,Barmer,FIR/2025/3703,07-09-2025 10:18 PM,Written,02-01-2025,at the junction near Chandpole,Javed Ali,Manish Sharma,41.0,Male,"58, Neem Ka Thana, Kota",9325497374.0,Aadhar Card,Iqbal Hussain,Nawaz Khan,"58, Neem Ka Thana, Kota",IPC 489,cybercrime,Online fraud reported. OTP was misused.,Not applicable,Case registered and investigation taken up,Signed,SI Deepak Choudhary,Sub-Inspector,RJ9868,Medium,,,,,,,,,,,,,,
3705.0,Tonk Road PS,Jaisalmer,FIR/2025/3705,07-09-2025 10:18 PM,Written,25-05-2025,near the vegetable market in Sikar Road,Anjum Bano,Nagma Bano,35.0,Male,"132, Laxmi Colony, Jhunjhunu",9983371132.0,Aadhar Card,Mukesh Kumawat,Rahul Dudi,"132, Laxmi Colony, Jhunjhunu",IPC 114,unfound object,A case of unfound object was reported near near the vegetable market in Sikar Road.,Not applicable,Case registered and investigation taken up,Signed,SI Harendra Singh,Sub-Inspector,RJ7104,Low,,,,,,,,,,,,,,
3706.0,C-Scheme PS,Nagaur,FIR/2025/3706,07-09-2025 10:18 PM,Written,02-04-2025,at the junction near Chandpole,Javed Ali,Nawaz Khan,21.0,Female,"4, Kotputli, Pali",9357565067.0,Aadhar Card,Santoshi Devi,Nawaz Khan,"4, Kotputli, Pali",IPC 183,missing item,Item reported missing. Possibly lost.,Not applicable,Case registered and investigation taken up,Signed,SI Saira Begum,Sub-Inspector,RJ9799,Low,,,,,,,,,,,,,,
3707.0,Losal PS,Jaisalmer,FIR/2025/3707,07-09-2025 10:18 PM,Written,04-08-2025,at the toll plaza on NH-8,Rohit Gurjar,Javed Ali,45.0,Female,"142, Bani Park, Bundi",9103805019.0,Aadhar Card,Kishan Suthar,Anita Kumari,"142, Bani Park, Bundi",IPC 227,missing item,Item reported missing. Possibly lost.,Not applicable,Case registered and investigation taken up,Signed,ASI Wasim Akram,Sub-Inspector,RJ3362,Low,,,,,,,,,,,,,,
3709.0,Dausa PS,Ajmer,FIR/2025/3709,07-09-2025 10:18 PM,Written,24-09-2024,outside the post office in Adarsh Nagar,Hemant Rajput,Gita Bai,57.0,Female,"129, Tehsil Dudu, Kota",9502363138.0,Aadhar Card,Unknown person(s),,,IPC 187,molestation,A case of molestation was reported near outside the post office in Adarsh Nagar.,Not applicable,Case registered and investigation taken up,Signed,Inspector Firoza Bano,Sub-Inspector,RJ1652,High,,,,,,,,,,,,,,
3711.0,Sikrai PS,Jodhpur,FIR/2025/3711,07-09-2025 10:18 PM,Written,03-01-2025,at the hospital gate in Durgapura,Nisha Kumari,Anita Kumari,53.0,Male,"142, Indira Nagar, Sawai Madhopur",9802607533.0,Aadhar Card,Mukesh Kumawat,Saira Begum,"142, Indira Nagar, Sawai Madhopur",IPC 395,pickpocketing,A case of pickpocketing was reported near at the hospital gate in Durgapura.,Not applicable,Case registered and investigation taken up,Signed,SI Pooja Rathore,Sub-Inspector,RJ1984,Low,,,,,,,,,,,,,,
3712.0,Fatehpur PS,Alwar,FIR/2025/3712,07-09-2025 10:18 PM,Written,14-10-2024,near the metro station in Civil Lines,Imran Khan,Dinesh Saini,19.0,Male,"127, Kalwad, Sirohi",9333476255.0,Aadhar Card,Nawaz Khan,Razia Bano,"127, Kalwad, Sirohi",IPC 402,public nuisance,Drunken brawl reported. Crowd dispersed.,Not applicable,Case registered and investigation taken up,Signed,Inspector Rahul Dudi,Sub-Inspector,RJ9417,Low,,,,,,,,,,,,,,
3717.0,Pratap Nagar PS,Dausa,FIR/2025/3717,07-09-2025 10:18 PM,Written,17-12-2024,near the park in Nirman Nagar,Kishan Suthar,Javed Ali,24.0,Female,"30, Phagi, Dungarpur",9278353776.0,Aadhar Card,Unknown person(s),,,IPC 203,cybercrime,The complainant's social media account was hacked.,Not applicable,Case registered and investigation taken up,Signed,Inspector Farzana Bano,Sub-Inspector,RJ3268,Medium,,,,,,,,,,,,,,
3724.0,Nasirabad PS,Ajmer,FIR/2025/3724,07-09-2025 10:18 PM,Written,03-10-2024,outside the hospital in Alwar,Devendra Suthar,Kavita Yadav,50.0,Male,"197, Village Bassi, Beawar",9566593375.0,Aadhar Card,Dinesh Saini,Lubna Bano,"197, Village Bassi, Beawar",IPC 450,missing belongings,A case of missing belongings was reported near outside the hospital in Alwar.,Not applicable,Case registered and investigation taken up,Signed,Inspector Neha Solanki,Sub-Inspector,RJ9308,Low,,,,,,,,,,,,,,
3725.0,Fatehpur PS,Bharatpur,FIR/2025/3725,07-09-2025 10:18 PM,Written,03-02-2025,outside the Panchayat Bhawan in Kalwad,Ayesha Bano,Laxmi Bai,54.0,Male,"146, Village Bassi, Nathdwara",9296211010.0,Aadhar Card,Iqbal Hussain,Santoshi Devi,"146, Village Bassi, Nathdwara",IPC 400,drunken brawl,A case of drunken brawl was reported near outside the Panchayat Bhawan in Kalwad.,Not applicable,Case registered and investigation taken up,Signed,Inspector Salman Khan,Sub-Inspector,RJ1807,Low,,,,,,,,,,,,,,
